OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,ZELEV,BUFF_DIST,ORIG_FID,DATE,TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_,CROSS_STRE,OFF_STREET,CONTRIBUTI,CONTRIBU_1,CONTRIBU_2,CONTRIBU_3,CONTRIBU_4,UNIQUE_KEY,VEHICLE_TY,VEHICLE__1,VEHICLE__2,VEHICLE__3,VEHICLE__4,incidence,IndexID,OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,Shape_Leng,Shape_Area_1,OBJECTID_12,GEOID_1,B00001e1,B00001m1,B00002e1,B00002m1,OBJECTID_2,GEOID_12,B19001e1,B19001m1,B19001e2,B19001m2,B19001e3,B19001m3,B19001e4,B19001m4,B19001e5,B19001m5,B19001e6,B19001m6,B19001e7,B19001m7,B19001e8,B19001m8,B19001e9,B19001m9,B19001e10,B19001m10,B19001e11,B19001m11,B19001e12,B19001m12,B19001e13,B19001m13,B19001e14,B19001m14,B19001e15,B19001m15,B19001e16,B19001m16,B19001e17,B19001m17,SHAPE_Length,SHAPE_Area
3086,0,3086,3,3086,0,15,3086,,,,,,,,,,,,,,,,,,,,,,,,3086,36,47,47200,3,3.6047E+11,Block Group 3,G5030,S,77817,0,40.6280059,-73.9860369,15000US360470472003,0.015197691,8.28256E-06,4897,15000US360470472003,145,-1,37,-1,4897,15000US360470472003,244,52,11,14,9,12,22,21,21,22,19,17,8,14,6,10,8,14,12,18,38,28,13,17,15,16,11,11,19,18,16,17,15,12,94.24777961,706.8583471
3087,0,3087,3,3087,0,15,3087,,,,,,,,,,,,,,,,,,,,,,,,3087,36,47,25800,1,3.6047E+11,Block Group 1,G5030,S,57213,0,40.6119586,-73.9852083,15000US360470258001,0.010045675,6.08808E-06,4333,15000US360470258001,97,-1,36,-1,4333,15000US360470258001,398,85,27,30,39,36,29,25,21,27,21,26,24,28,21,27,26,29,12,18,22,24,39,32,47,40,30,32,5,11,25,29,10,18,94.24777961,706.8583471
3088,0,3088,2,3088,0,15,3088,,,,,,,,,,,,,,,,,,,,,,,,3088,36,47,23200,1,3.6047E+11,Block Group 1,G5030,S,56510,0,40.6342211,-73.9839896,15000US360470232001,0.009990864,6.01527E-06,4263,15000US360470232001,116,-1,28,-1,4263,15000US360470232001,317,88,52,44,15,20,6,10,40,45,12,15,27,24,18,28,16,18,17,28,20,28,18,20,34,44,34,30,6,8,4,12,0,11,94.24777961,706.8583471
3089,0,3089,1,3089,0,15,3089,,,,,,,,,,,,,,,,,,,,,,,,3089,36,47,46800,1,3.6047E+11,Block Group 1,G5030,S,286569,0,40.6214938,-73.9807596,15000US360470468001,0.028991082,3.04985E-05,4892,15000US360470468001,272,-1,57,-1,4892,15000US360470468001,525,46,50,44,60,40,35,35,32,31,83,43,4,7,18,20,30,36,0,11,5,8,60,48,57,39,43,36,11,13,21,19,16,17,94.24777961,706.8583471
3090,0,3090,1,3090,0,15,3090,,,,,,,,,,,,,,,,,,,,,,,,3090,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,185,-1,49,-1,4893,15000US360470470001,346,59,33,27,12,12,16,19,46,33,0,11,6,8,0,11,17,15,10,10,6,8,69,33,43,24,15,16,6,9,27,25,40,20,94.24777961,706.8583471
3091,0,3091,2,3091,0,15,3091,,,,,,,,,,,,,,,,,,,,,,,,3091,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,228,-1,53,-1,4893,15000US360470470001,436,52,42,36,36,26,26,27,39,32,42,27,5,8,9,16,24,26,5,10,6,8,64,40,50,32,29,26,8,11,24,22,28,18,94.24777961,706.8583471
3092,2,3092,2,3092,0,15,3092,9/23/2017 0:00,9:20, ,NA,40.61034,-73.98291,"(40.61034, -73.98291)",AVENUE O, , ,Driver Inattention/Distraction,Unspecified, , , ,3755767,PASSENGER VEHICLE,BICYCLE, , , ,2,2,3092,36,47,43000,2,3.6047E+11,Block Group 2,G5030,S,34752,0,40.6096695,-73.9833724,15000US360470430002,0.009945858,3.69649E-06,4814,15000US360470430002,90,-1,34,-1,4814,15000US360470430002,402,90,32,32,39,40,22,20,28,34,18,23,32,34,18,27,32,36,12,18,24,26,50,38,46,44,28,29,4,12,12,19,4,13,94.24777961,706.8583471
3093,1,3093,4,3093,0,15,3093,5/16/2017 0:00,15:25,BROOKLYN,11204,40.6315,-73.98502,"(40.6315, -73.98502)", , ,4803      16 AVENUE,Driver Inattention/Distraction,Unspecified, , , ,3673180,BICYCLE,SPORT UTILITY / STATION WAGON, , , ,1,107,3093,36,47,23400,2,3.6047E+11,Block Group 2,G5030,S,56608,0,40.6338708,-73.98794,15000US360470234002,0.017060146,6.02576E-06,4272,15000US360470234002,155,-1,43,-1,4272,15000US360470234002,399,80,54,36,49,35,38,25,33,27,18,24,17,20,13,18,8,16,16,21,27,25,47,35,12,15,25,27,13,21,11,14,18,16,94.24777961,706.8583471
3094,0,3094,1,3094,0,15,3094,,,,,,,,,,,,,,,,,,,,,,,,3094,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,185,-1,49,-1,4893,15000US360470470001,346,59,33,27,12,12,16,19,46,33,0,11,6,8,0,11,17,15,10,10,6,8,69,33,43,24,15,16,6,9,27,25,40,20,94.24777961,706.8583471
3095,0,3095,1,3095,0,15,3095,,,,,,,,,,,,,,,,,,,,,,,,3095,36,47,46800,1,3.6047E+11,Block Group 1,G5030,S,286569,0,40.6214938,-73.9807596,15000US360470468001,0.028991082,3.04985E-05,4892,15000US360470468001,272,-1,57,-1,4892,15000US360470468001,525,46,50,44,60,40,35,35,32,31,83,43,4,7,18,20,30,36,0,11,5,8,60,48,57,39,43,36,11,13,21,19,16,17,94.24777961,706.8583471
3096,0,3096,1,3096,0,15,3096,,,,,,,,,,,,,,,,,,,,,,,,3096,36,47,22600,1,3.6047E+11,Block Group 1,G5030,S,110523,0,40.6414423,-73.9854314,15000US360470226001,0.013619769,8.52722E-06,4244,15000US360470226001,108,-1,29,-1,4244,15000US360470226001,263,59,0,11,51,49,5,7,19,22,31,35,0,11,29,28,16,23,0,11,50,33,19,21,32,22,0,11,11,18,0,11,0,11,94.24777961,706.8583471
3097,0,3097,2,3097,0,15,3097,,,,,,,,,,,,,,,,,,,,,,,,3097,36,47,24400,2,3.6047E+11,Block Group 2,G5030,S,57454,0,40.6216529,-73.985881,15000US360470244002,0.010052678,6.11467E-06,4294,15000US360470244002,210,-1,48,-1,4294,15000US360470244002,439,62,54,40,57,39,27,32,28,29,49,34,18,22,9,16,15,24,2,10,6,10,44,37,35,24,28,25,15,18,26,23,26,27,94.24777961,706.8583471
3098,0,3098,1,3098,0,15,3098,,,,,,,,,,,,,,,,,,,,,,,,3098,36,47,25400,2,3.6047E+11,Block Group 2,G5030,S,58101,0,40.6167141,-73.983865,15000US360470254002,0.01011555,6.18312E-06,4324,15000US360470254002,92,-1,32,-1,4324,15000US360470254002,359,63,0,11,13,15,54,42,8,12,6,9,4,7,25,31,52,45,0,11,52,42,22,29,26,23,35,35,21,25,34,52,7,10,94.24777961,706.8583471
3099,0,3099,1,3099,0,15,3099,,,,,,,,,,,,,,,,,,,,,,,,3099,36,47,25400,2,3.6047E+11,Block Group 2,G5030,S,58101,0,40.6167141,-73.983865,15000US360470254002,0.01011555,6.18312E-06,4324,15000US360470254002,92,-1,32,-1,4324,15000US360470254002,359,63,0,11,13,15,54,42,8,12,6,9,4,7,25,31,52,45,0,11,52,42,22,29,26,23,35,35,21,25,34,52,7,10,94.24777961,706.8583471
3100,0,3100,1,3100,0,15,3100,,,,,,,,,,,,,,,,,,,,,,,,3100,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,185,-1,49,-1,4893,15000US360470470001,346,59,33,27,12,12,16,19,46,33,0,11,6,8,0,11,17,15,10,10,6,8,69,33,43,24,15,16,6,9,27,25,40,20,94.24777961,706.8583471
3101,0,3101,1,3101,0,15,3101,,,,,,,,,,,,,,,,,,,,,,,,3101,36,47,25400,2,3.6047E+11,Block Group 2,G5030,S,58101,0,40.6167141,-73.983865,15000US360470254002,0.01011555,6.18312E-06,4324,15000US360470254002,92,-1,32,-1,4324,15000US360470254002,359,63,0,11,13,15,54,42,8,12,6,9,4,7,25,31,52,45,0,11,52,42,22,29,26,23,35,35,21,25,34,52,7,10,94.24777961,706.8583471
3102,0,3102,3,3102,0,15,3102,,,,,,,,,,,,,,,,,,,,,,,,3102,36,47,23000,3,3.6047E+11,Block Group 3,G5030,S,56583,0,40.639937,-73.986409,15000US360470230003,0.013523005,6.02351E-06,4259,15000US360470230003,113,-1,26,-1,4259,15000US360470230003,297,82,8,18,51,44,28,32,36,33,17,17,44,37,19,25,8,12,8,14,16,25,27,32,14,18,6,16,0,11,3,12,12,21,94.24777961,706.8583471
3103,0,3103,3,3103,0,15,3103,,,,,,,,,,,,,,,,,,,,,,,,3103,36,47,24600,3,3.6047E+11,Block Group 3,G5030,S,58027,0,40.6189977,-73.981492,15000US360470246003,0.010117261,6.17546E-06,4302,15000US360470246003,110,-1,36,-1,4302,15000US360470246003,333,70,36,29,17,21,21,28,27,27,26,25,17,18,14,21,13,16,7,17,31,27,35,34,36,32,18,20,12,15,12,14,11,15,94.24777961,706.8583471
3104,0,3104,1,3104,0,15,3104,,,,,,,,,,,,,,,,,,,,,,,,3104,36,47,25400,2,3.6047E+11,Block Group 2,G5030,S,58101,0,40.6167141,-73.983865,15000US360470254002,0.01011555,6.18312E-06,4324,15000US360470254002,92,-1,32,-1,4324,15000US360470254002,359,63,0,11,13,15,54,42,8,12,6,9,4,7,25,31,52,45,0,11,52,42,22,29,26,23,35,35,21,25,34,52,7,10,94.24777961,706.8583471
3105,0,3105,2,3105,0,15,3105,,,,,,,,,,,,,,,,,,,,,,,,3105,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,102,-1,34,-1,4323,15000US360470254001,362,66,14,16,23,25,27,26,18,21,10,14,12,18,28,32,26,28,0,11,44,36,30,29,28,28,32,30,26,28,40,52,4,10,94.24777961,706.8583471
3106,0,3106,2,3106,0,15,3106,,,,,,,,,,,,,,,,,,,,,,,,3106,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,102,-1,34,-1,4323,15000US360470254001,362,66,14,16,23,25,27,26,18,21,10,14,12,18,28,32,26,28,0,11,44,36,30,29,28,28,32,30,26,28,40,52,4,10,94.24777961,706.8583471
3107,0,3107,3,3107,0,15,3107,,,,,,,,,,,,,,,,,,,,,,,,3107,36,47,47200,3,3.6047E+11,Block Group 3,G5030,S,77817,0,40.6280059,-73.9860369,15000US360470472003,0.015197691,8.28256E-06,4897,15000US360470472003,142,-1,38,-1,4897,15000US360470472003,253,53,3,8,7,13,33,24,20,19,18,21,10,16,9,15,7,13,13,20,30,24,10,13,10,14,14,15,20,19,18,16,30,19,94.24777961,706.8583471
3108,0,3108,2,3108,0,15,3108,,,,,,,,,,,,,,,,,,,,,,,,3108,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,102,-1,34,-1,4323,15000US360470254001,362,66,14,16,23,25,27,26,18,21,10,14,12,18,28,32,26,28,0,11,44,36,30,29,28,28,32,30,26,28,40,52,4,10,94.24777961,706.8583471
3109,0,3109,3,3109,0,15,3109,,,,,,,,,,,,,,,,,,,,,,,,3109,36,47,23200,1,3.6047E+11,Block Group 1,G5030,S,56510,0,40.6342211,-73.9839896,15000US360470232001,0.009990864,6.01527E-06,4263,15000US360470232001,104,-1,25,-1,4263,15000US360470232001,277,81,37,34,13,18,11,14,29,33,11,16,18,19,12,23,21,20,17,27,13,22,15,18,34,38,36,36,7,12,2,11,0,11,94.24777961,706.8583471
3110,0,3110,2,3110,0,15,3110,,,,,,,,,,,,,,,,,,,,,,,,3110,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,146,-1,44,-1,4893,15000US360470470001,300,54,20,18,6,12,12,14,39,32,9,16,3,10,0,11,16,18,5,10,28,22,45,24,30,24,14,14,13,14,30,24,30,16,94.24777961,706.8583471
3111,1,3111,2,3111,0,15,3111,7/3/2014 0:00,19:50,BROOKLYN,11204,40.6254635,-73.9838323,"(40.6254635, -73.9838323)",18 AVENUE,54 STREET, ,Driver Inattention/Distraction,Unspecified, , , ,362023,PASSENGER VEHICLE,BICYCLE, , , ,1,559,3111,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,188,-1,45,-1,4893,15000US360470470001,306,57,28,28,10,10,14,18,34,30,8,12,9,9,8,12,12,12,8,10,34,23,44,28,33,20,12,13,16,16,14,18,23,14,94.24777961,706.8583471
3112,2,3112,3,3112,0,15,3112,2/8/2017 0:00,11:00,BROOKLYN,11204,40.61269,-73.982666,"(40.61269, -73.982666)",BAY PARKWAY,67 STREET, ,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way, , , ,3611817,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,2,140,3112,36,47,25600,1,3.6047E+11,Block Group 1,G5030,S,95091,0,40.6140646,-73.9844557,15000US360470256001,0.015305932,1.01192E-05,4328,15000US360470256001,99,-1,36,-1,4328,15000US360470256001,421,86,27,23,31,33,30,27,37,35,20,25,28,28,14,22,23,29,21,25,41,36,24,23,51,42,24,26,16,20,22,28,11,16,94.24777961,706.8583471
3113,1,3113,3,3113,0,15,3113,3/19/2015 0:00,16:58,BROOKLYN,11204,40.6321581,-73.9843459,"(40.6321581, -73.9843459)",47 STREET,16 AVENUE, ,Unspecified,Unspecified, , , ,3188744,PASSENGER VEHICLE,BICYCLE, , , ,1,448,3113,36,47,23400,2,3.6047E+11,Block Group 2,G5030,S,56608,0,40.6338708,-73.98794,15000US360470234002,0.017060146,6.02576E-06,4272,15000US360470234002,150,-1,40,-1,4272,15000US360470234002,449,90,54,39,57,42,40,28,33,25,23,24,21,25,15,18,16,27,21,28,20,23,53,44,33,29,26,31,7,19,25,29,5,12,94.24777961,706.8583471
3114,0,3114,2,3114,0,15,3114,,,,,,,,,,,,,,,,,,,,,,,,3114,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,106,-1,36,-1,4323,15000US360470254001,387,74,18,18,28,37,15,20,34,29,14,18,10,20,24,30,6,14,0,11,50,42,24,21,58,44,24,24,29,28,40,42,12,16,94.24777961,706.8583471
3115,0,3115,1,3115,0,15,3115,,,,,,,,,,,,,,,,,,,,,,,,3115,36,47,46800,1,3.6047E+11,Block Group 1,G5030,S,286569,0,40.6214938,-73.9807596,15000US360470468001,0.028991082,3.04985E-05,4892,15000US360470468001,272,-1,57,-1,4892,15000US360470468001,525,46,50,44,60,40,35,35,32,31,83,43,4,7,18,20,30,36,0,11,5,8,60,48,57,39,43,36,11,13,21,19,16,17,94.24777961,706.8583471
3116,0,3116,1,3116,0,15,3116,,,,,,,,,,,,,,,,,,,,,,,,3116,36,47,22600,1,3.6047E+11,Block Group 1,G5030,S,110523,0,40.6414423,-73.9854314,15000US360470226001,0.013619769,8.52722E-06,4244,15000US360470226001,108,-1,29,-1,4244,15000US360470226001,263,59,0,11,51,49,5,7,19,22,31,35,0,11,29,28,16,23,0,11,50,33,19,21,32,22,0,11,11,18,0,11,0,11,94.24777961,706.8583471
3117,0,3117,2,3117,1,15,3117,,,,,,,,,,,,,,,,,,,,,,,,3117,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,106,-1,36,-1,4323,15000US360470254001,387,74,18,18,28,37,15,20,34,29,14,18,10,20,24,30,6,14,0,11,50,42,24,21,58,44,24,24,29,28,40,42,12,16,94.24777961,706.8583471
3118,0,3118,2,3118,0,15,3118,,,,,,,,,,,,,,,,,,,,,,,,3118,36,47,47200,3,3.6047E+11,Block Group 3,G5030,S,77817,0,40.6280059,-73.9860369,15000US360470472003,0.015197691,8.28256E-06,4897,15000US360470472003,149,-1,40,-1,4897,15000US360470472003,261,52,15,18,4,10,10,14,26,28,17,18,6,10,8,12,12,16,3,10,57,36,20,20,20,20,11,10,23,21,16,16,14,11,94.24777961,706.8583471
3119,1,3119,2,3119,0,15,3119,12/31/2015 0:00,20:20,BROOKLYN,11204,40.6104217,-73.9821072,"(40.6104217, -73.9821072)",AVENUE O,WEST 8 STREET, ,Passenger Distraction,Unspecified, , , ,3363770,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,290,3119,36,47,43200,3,3.6047E+11,Block Group 3,G5030,S,47183,0,40.6105708,-73.9816529,15000US360470432003,0.010679435,3.89903E-06,4822,15000US360470432003,98,-1,36,-1,4822,15000US360470432003,427,90,36,27,34,30,30,26,36,38,23,30,42,36,12,20,29,34,32,32,29,26,32,28,34,34,26,26,10,18,16,27,4,13,94.24777961,706.8583471
3120,2,3120,3,3120,0,15,3120,8/10/2017 0:00,20:55,BROOKLYN,11218,40.638733,-73.98468,"(40.638733, -73.98468)",40 STREET,14 AVENUE, ,Unspecified,Unspecified, , , ,3729047,BICYCLE,SPORT UTILITY / STATION WAGON, , , ,2,33,3120,36,47,23000,3,3.6047E+11,Block Group 3,G5030,S,56583,0,40.639937,-73.986409,15000US360470230003,0.013523005,6.02351E-06,4259,15000US360470230003,111,-1,25,-1,4259,15000US360470230003,241,64,8,18,23,25,15,22,46,37,16,15,16,19,13,22,9,13,5,11,16,25,25,28,24,20,8,15,5,14,0,11,12,21,94.24777961,706.8583471
3121,0,3121,3,3121,0,15,3121,,,,,,,,,,,,,,,,,,,,,,,,3121,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,161,-1,43,-1,4893,15000US360470470001,289,54,21,21,6,11,12,16,33,30,11,15,6,10,5,12,13,15,5,10,40,27,36,24,28,22,12,12,17,17,20,19,22,14,94.24777961,706.8583471
3122,1,3122,2,3122,0,15,3122,6/2/2017 0:00,16:32,BROOKLYN,11204,40.61938,-73.98289,"(40.61938, -73.98289)",60 STREET,20 AVENUE, ,Turning Improperly,Driver Inattention/Distraction, , , ,3684854,BICYCLE,SPORT UTILITY / STATION WAGON, , , ,1,89,3122,36,47,24600,3,3.6047E+11,Block Group 3,G5030,S,58027,0,40.6189977,-73.981492,15000US360470246003,0.010117261,6.17546E-06,4302,15000US360470246003,92,-1,32,-1,4302,15000US360470246003,315,70,48,36,20,27,22,29,26,22,13,20,22,22,11,20,9,12,0,11,46,34,30,32,30,28,18,20,4,11,15,16,3,10,94.24777961,706.8583471
3123,0,3123,3,3123,0,15,3123,,,,,,,,,,,,,,,,,,,,,,,,3123,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,161,-1,43,-1,4893,15000US360470470001,289,54,21,21,6,11,12,16,33,30,11,15,6,10,5,12,13,15,5,10,40,27,36,24,28,22,12,12,17,17,20,19,22,14,94.24777961,706.8583471
3124,0,3124,2,3124,1,15,3124,,,,,,,,,,,,,,,,,,,,,,,,3124,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,106,-1,36,-1,4323,15000US360470254001,387,74,18,18,28,37,15,20,34,29,14,18,10,20,24,30,6,14,0,11,50,42,24,21,58,44,24,24,29,28,40,42,12,16,94.24777961,706.8583471
3125,0,3125,1,3125,0,15,3125,,,,,,,,,,,,,,,,,,,,,,,,3125,36,47,24600,3,3.6047E+11,Block Group 3,G5030,S,58027,0,40.6189977,-73.981492,15000US360470246003,0.010117261,6.17546E-06,4302,15000US360470246003,90,-1,32,-1,4302,15000US360470246003,336,73,64,40,28,34,18,30,20,23,12,19,33,32,22,28,12,15,0,11,52,36,8,12,0,11,37,30,8,11,16,18,6,9,94.24777961,706.8583471
3126,0,3126,2,3126,0,15,3126,,,,,,,,,,,,,,,,,,,,,,,,3126,36,47,24600,3,3.6047E+11,Block Group 3,G5030,S,58027,0,40.6189977,-73.981492,15000US360470246003,0.010117261,6.17546E-06,4302,15000US360470246003,118,-1,38,-1,4302,15000US360470246003,352,71,39,28,19,22,20,28,24,29,32,27,21,21,22,26,16,19,10,20,26,24,26,26,24,26,28,25,18,17,11,14,16,18,94.24777961,706.8583471
3127,0,3127,2,3127,1,15,3127,,,,,,,,,,,,,,,,,,,,,,,,3127,36,47,25600,1,3.6047E+11,Block Group 1,G5030,S,95091,0,40.6140646,-73.9844557,15000US360470256001,0.015305932,1.01192E-05,4328,15000US360470256001,104,-1,36,-1,4328,15000US360470256001,410,84,26,21,28,34,36,31,40,38,16,20,22,26,21,27,10,15,20,24,52,44,14,22,50,38,13,18,24,25,26,30,12,16,94.24777961,706.8583471
3128,0,3128,2,3128,0,15,3128,,,,,,,,,,,,,,,,,,,,,,,,3128,36,47,43200,3,3.6047E+11,Block Group 3,G5030,S,47183,0,40.6105708,-73.9816529,15000US360470432003,0.010679435,3.89903E-06,4822,15000US360470432003,98,-1,36,-1,4822,15000US360470432003,427,90,36,27,34,30,30,26,36,38,23,30,42,36,12,20,29,34,32,32,29,26,32,28,34,34,26,26,10,18,16,27,4,13,94.24777961,706.8583471
3129,2,3129,3,3129,0,15,3129,4/26/2017 0:00,18:30, ,NA,40.626034,-73.98327,"(40.626034, -73.98327)",53 STREET,18 AVENUE, ,Driver Inattention/Distraction,Unspecified, , , ,3659354,BICYCLE, , , , ,2,116,3129,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,161,-1,43,-1,4893,15000US360470470001,289,54,21,21,6,11,12,16,33,30,11,15,6,10,5,12,13,15,5,10,40,27,36,24,28,22,12,12,17,17,20,19,22,14,94.24777961,706.8583471
3130,0,3130,1,3130,0,15,3130,,,,,,,,,,,,,,,,,,,,,,,,3130,36,47,47400,2,3.6047E+11,Block Group 2,G5030,S,78941,0,40.6297662,-73.9842923,15000US360470474002,0.012089617,8.40261E-06,4899,15000US360470474002,181,-1,44,-1,4899,15000US360470474002,295,58,0,11,0,11,46,27,18,17,14,24,18,15,24,27,5,8,9,15,40,27,8,11,7,10,18,22,31,27,6,9,51,28,94.24777961,706.8583471
3131,0,3131,2,3131,1,15,3131,,,,,,,,,,,,,,,,,,,,,,,,3131,36,47,25600,1,3.6047E+11,Block Group 1,G5030,S,95091,0,40.6140646,-73.9844557,15000US360470256001,0.015305932,1.01192E-05,4328,15000US360470256001,104,-1,36,-1,4328,15000US360470256001,410,84,26,21,28,34,36,31,40,38,16,20,22,26,21,27,10,15,20,24,52,44,14,22,50,38,13,18,24,25,26,30,12,16,94.24777961,706.8583471
3132,0,3132,2,3132,0,15,3132,,,,,,,,,,,,,,,,,,,,,,,,3132,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,102,-1,34,-1,4323,15000US360470254001,362,66,14,16,23,25,27,26,18,21,10,14,12,18,28,32,26,28,0,11,44,36,30,29,28,28,32,30,26,28,40,52,4,10,94.24777961,706.8583471
3133,1,3133,2,3133,1,15,3133,7/26/2013 0:00,12:00,BROOKLYN,11204,40.6132379,-73.9820596,"(40.6132379, -73.9820596)",BAY PARKWAY,66 STREET, ,Unspecified,Unspecified, , , ,124121,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,726,3133,36,47,25600,1,3.6047E+11,Block Group 1,G5030,S,95091,0,40.6140646,-73.9844557,15000US360470256001,0.015305932,1.01192E-05,4328,15000US360470256001,104,-1,36,-1,4328,15000US360470256001,410,84,26,21,28,34,36,31,40,38,16,20,22,26,21,27,10,15,20,24,52,44,14,22,50,38,13,18,24,25,26,30,12,16,94.24777961,706.8583471
3134,0,3134,3,3134,0,15,3134,,,,,,,,,,,,,,,,,,,,,,,,3134,36,47,23200,1,3.6047E+11,Block Group 1,G5030,S,56510,0,40.6342211,-73.9839896,15000US360470232001,0.009990864,6.01527E-06,4263,15000US360470232001,109,-1,27,-1,4263,15000US360470232001,280,74,18,24,26,29,25,22,27,32,11,16,13,16,7,15,25,24,8,16,16,24,24,25,25,27,33,31,11,15,13,19,0,11,94.24777961,706.8583471
3135,0,3135,2,3135,0,15,3135,,,,,,,,,,,,,,,,,,,,,,,,3135,36,47,25400,1,3.6047E+11,Block Group 1,G5030,S,59457,0,40.6153671,-73.9816598,15000US360470254001,0.010200898,6.32725E-06,4323,15000US360470254001,106,-1,36,-1,4323,15000US360470254001,387,74,18,18,28,37,15,20,34,29,14,18,10,20,24,30,6,14,0,11,50,42,24,21,58,44,24,24,29,28,40,42,12,16,94.24777961,706.8583471
3136,2,3136,3,3136,0,15,3136,4/26/2017 0:00,18:30, ,NA,40.626034,-73.98327,"(40.626034, -73.98327)",53 STREET,18 AVENUE, ,Driver Inattention/Distraction,Unspecified, , , ,3659354,BICYCLE, , , , ,2,116,3136,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,161,-1,43,-1,4893,15000US360470470001,289,54,21,21,6,11,12,16,33,30,11,15,6,10,5,12,13,15,5,10,40,27,36,24,28,22,12,12,17,17,20,19,22,14,94.24777961,706.8583471
3137,1,3137,2,3137,1,15,3137,7/26/2013 0:00,12:00,BROOKLYN,11204,40.6132379,-73.9820596,"(40.6132379, -73.9820596)",BAY PARKWAY,66 STREET, ,Unspecified,Unspecified, , , ,124121,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,726,3137,36,47,25600,1,3.6047E+11,Block Group 1,G5030,S,95091,0,40.6140646,-73.9844557,15000US360470256001,0.015305932,1.01192E-05,4328,15000US360470256001,104,-1,36,-1,4328,15000US360470256001,410,84,26,21,28,34,36,31,40,38,16,20,22,26,21,27,10,15,20,24,52,44,14,22,50,38,13,18,24,25,26,30,12,16,94.24777961,706.8583471
3138,2,3138,3,3138,0,15,3138,4/26/2017 0:00,18:30, ,NA,40.626034,-73.98327,"(40.626034, -73.98327)",53 STREET,18 AVENUE, ,Driver Inattention/Distraction,Unspecified, , , ,3659354,BICYCLE, , , , ,2,116,3138,36,47,47000,1,3.6047E+11,Block Group 1,G5030,S,97718,0,40.624913,-73.9853627,15000US360470470001,0.018023301,1.04003E-05,4893,15000US360470470001,161,-1,43,-1,4893,15000US360470470001,289,54,21,21,6,11,12,16,33,30,11,15,6,10,5,12,13,15,5,10,40,27,36,24,28,22,12,12,17,17,20,19,22,14,94.24777961,706.8583471
